hvfhs_license_num,dispatching_base_num,originating_base_num,request_datetime,on_scene_datetime,pickup_datetime,dropoff_datetime,PULocationID,DOLocationID,trip_miles,trip_time,base_passenger_fare,tolls,bcf,sales_tax,congestion_surcharge,airport_fee,tips,driver_pay,shared_request_flag,shared_match_flag,access_a_ride_flag,wav_request_flag,wav_match_flag
HV0003,B02764,B02764,2021-01-01 00:30:21,2021-01-01 00:32:25,2021-01-01 00:34:27,2021-01-01 00:47:20,235,244,3.48,773,10.8,0.0,0.32,0.96,0.0,,0.0,10.82,N,N, ,N,N
HV0003,B02764,B02764,2021-01-01 00:44:50,2021-01-01 00:48:17,2021-01-01 00:49:49,2021-01-01 01:08:29,244,238,3.69,1120,16.34,0.0,0.67,1.46,2.75,,2.98,13.96,N,N, ,N,N
HV0005,B02510,,2021-01-01 00:01:59,,2021-01-01 00:07:00,2021-01-01 00:20:30,208,167,5.429,810,20.12,0.0,0.6,1.79,0.0,,0.0,12.81,N,N,N,N,N
HV0005,B02510,,2021-01-01 00:17:49,,2021-01-01 00:30:34,2021-01-01 00:47:57,167,244,4.462,1043,14.81,0.0,0.44,1.31,0.0,,0.0,13.69,N,N,N,N,N
HV0005,B02510,,2021-01-01 00:46:22,,2021-01-01 00:52:51,2021-01-01 01:08:29,244,69,2.439,938,34.49,0.0,1.03,3.06,0.0,,7.72,20.7,N,N,N,N,N
HV0003,B02869,B02869,2021-01-01 00:08:49,2021-01-01 00:11:41,2021-01-01 00:12:03,2021-01-01 00:25:25,43,229,3.71,802,12.57,0.0,0.68,1.13,2.75,,4.7,13.45,N,N, ,N,N
HV0003,B02869,B02869,2021-01-01 00:26:28,2021-01-01 00:27:45,2021-01-01 00:28:56,2021-01-01 00:33:10,233,141,1.2,254,7.91,0.0,0.24,0.7,2.75,,0.0,8.03,N,N, ,N,N
HV0003,B02869,B02869,2021-01-01 00:33:52,2021-01-01 00:35:37,2021-01-01 00:36:30,2021-01-01 00:39:49,141,229,0.88,199,7.12,0.0,0.21,0.63,2.75,,0.0,8.04,N,N, ,N,N
HV0003,B02869,B02869,2021-01-01 00:46:01,2021-01-01 00:48:29,2021-01-01 00:48:54,2021-01-01 01:00:29,237,239,2.75,695,10.97,0.0,0.34,1.0,2.75,,0.0,11.48,N,N, ,N,N
HV0005,B02510,,2021-01-01 00:08:13,,2021-01-01 00:11:49,2021-01-01 00:20:18,25,65,0.783,509,7.32,0.0,0.22,0.65,0.0,,0.0,5.47,N,N,N,N,N
HV0003,B02882,B02882,2021-01-01 00:26:06,2021-01-01 00:31:08,2021-01-01 00:31:24,2021-01-01 00:41:44,25,88,2.9,620,13.0,0.0,0.39,1.15,2.75,,0.0,11.08,N,N, ,N,N
HV0003,B02882,B02882,2021-01-01 00:41:41,2021-01-01 00:42:56,2021-01-01 00:43:01,2021-01-01 00:59:19,87,141,6.23,978,19.27,0.0,0.58,1.71,2.75,,0.0,17.74,N,N, ,N,N
HV0005,B02510,,2021-01-01 00:07:57,,2021-01-01 00:10:07,2021-01-01 00:38:10,76,167,18.153,1683,44.63,5.67,1.51,4.46,0.0,,0.0,34.24,N,N,N,N,N
HV0005,B02510,,2021-01-01 00:38:04,,2021-01-01 00:42:38,2021-01-01 01:03:57,167,7,7.103,1279,19.54,5.97,0.77,2.26,0.0,,0.0,18.59,N,N,N,N,N
HV0003,B02395,B02395,2021-01-01 00:09:14,2021-01-01 00:11:00,2021-01-01 00:11:42,2021-01-01 00:25:16,246,236,3.04,814,26.32,0.0,0.0,0.0,2.75,,0.0,20.02,N,N, ,N,N
HV0005,B02510,,2021-01-01 00:18:24,,2021-01-01 00:23:58,2021-01-01 00:37:02,47,126,1.604,784,7.78,0.0,0.23,0.69,0.0,,0.0,8.34,N,N,N,N,N
HV0005,B02510,,2021-01-01 00:29:33,,2021-01-01 00:41:23,2021-01-01 00:54:41,126,41,4.008,798,15.95,0.0,0.48,1.42,0.0,,0.0,11.13,N,N,N,N,N
HV0005,B02510,,2021-01-01 00:54:49,,2021-01-01 00:59:15,2021-01-01 01:28:19,41,49,13.089,1744,65.23,3.25,2.05,6.08,0.0,,0.0,39.13,N,N,N,N,N
HV0003,B02883,B02883,2021-01-01 00:16:52,2021-01-01 00:21:09,2021-01-01 00:21:43,2021-01-01 00:34:33,228,221,7.08,770,18.68,6.12,0.74,2.2,0.0,,0.0,14.65,N,N, ,N,N
HV0003,B02883,B02883,2021-01-01 00:30:11,2021-01-01 00:36:25,2021-01-01 00:37:27,2021-01-01 00:48:24,115,23,4.68,657,17.01,0.0,0.51,1.51,0.0,,0.0,11.06,N,N, ,N,N
HV0003,B02764,B02764,2021-01-01 00:09:31,2021-01-01 00:09:52,2021-01-01 00:11:50,2021-01-01 00:29:23,256,225,3.41,1053,18.5,0.0,0.56,1.64,0.0,,0.0,14.49,N,N, ,N,N
HV0003,B02764,B02764,2021-01-01 00:31:44,2021-01-01 00:34:34,2021-01-01 00:36:10,2021-01-01 00:41:47,225,37,0.97,337,7.91,0.0,0.24,0.7,0.0,,0.0,7.3,N,N, ,N,N
HV0003,B02764,B02764,2021-01-01 00:40:33,2021-01-01 00:43:54,2021-01-01 00:44:23,2021-01-01 00:57:29,37,17,2.43,786,13.18,0.0,0.4,1.17,0.0,,0.0,11.17,N,N, ,N,N
HV0003,B02887,B02887,2021-01-01 00:17:27,2021-01-01 00:18:33,2021-01-01 00:20:00,2021-01-01 00:33:19,188,257,2.68,799,13.27,0.0,0.4,1.18,0.0,,0.0,11.42,N,N, ,N,N
HV0003,B02887,B02887,2021-01-01 00:35:50,2021-01-01 00:37:01,2021-01-01 00:38:08,2021-01-01 00:44:37,89,188,1.14,389,7.12,0.0,0.21,0.63,0.0,,0.0,7.18,N,N, ,N,N
HV0003,B02887,B02887,2021-01-01 00:45:58,2021-01-01 00:49:29,2021-01-01 00:49:46,2021-01-01 01:02:45,188,49,2.81,779,12.82,0.0,0.38,1.14,0.0,,0.0,11.4,N,N, ,N,N
HV0005,B02510,,2021-01-01 00:20:02,,2021-01-01 00:25:43,2021-01-01 00:38:36,225,77,2.503,773,13.35,0.0,0.4,1.18,0.0,,1.0,10.63,N,N,N,N,Y
HV0005,B02510,,2021-01-01 00:37:59,,2021-01-01 00:43:53,2021-01-01 01:16:52,76,34,7.586,1979,29.86,0.0,0.9,2.65,0.0,,0.0,27.45,N,N,N,N,Y
HV0003,B02764,B02764,2021-01-01 00:15:39,2021-01-01 00:18:44,2021-01-01 00:19:09,2021-01-01 00:36:27,126,41,4.27,1038,17.77,0.0,0.53,1.58,0.0,,0.0,14.94,N,N, ,N,N
HV0003,B02764,B02764,2021-01-01 00:36:31,2021-01-01 00:41:00,2021-01-01 00:41:26,2021-01-01 00:56:05,41,247,2.97,879,16.18,0.0,0.49,1.44,0.0,,0.0,13.41,N,N, ,N,N
HV0005,B02510,,2021-01-01 00:20:55,,2021-01-01 00:27:24,2021-01-01 00:36:44,151,142,2.095,560,9.16,0.0,0.27,0.81,2.75,,0.0,7.01,N,N,N,N,N
HV0005,B02510,,2021-01-01 00:38:34,,2021-01-01 00:40:23,2021-01-01 00:55:14,239,107,5.076,891,15.85,0.0,0.48,1.41,2.75,,0.0,13.09,N,N,N,N,N
HV0005,B02510,,2021-01-01 00:09:02,,2021-01-01 00:10:36,2021-01-01 00:24:32,71,61,2.914,836,13.98,0.0,0.42,1.24,0.0,,0.0,10.24,N,N,N,N,N
HV0005,B02510,,2021-01-01 00:26:39,,2021-01-01 00:32:41,2021-01-01 00:42:56,177,225,1.858,615,8.93,0.0,0.27,0.79,0.0,,0.0,7.21,N,N,N,N,N
HV0005,B02510,,2021-01-01 00:43:05,,2021-01-01 00:53:02,2021-01-01 01:04:13,61,177,1.252,671,7.28,0.0,0.22,0.65,0.0,,0.0,8.65,N,N,N,N,N
HV0003,B02617,B02617,2021-01-01 00:28:11,2021-01-01 00:33:48,2021-01-01 00:34:27,2021-01-01 00:48:55,14,65,7.0,868,20.19,0.0,0.61,1.79,0.0,,0.0,18.14,N,N, ,N,N
HV0003,B02617,B02617,2021-01-01 00:37:42,2021-01-01 00:38:02,2021-01-01 00:39:53,2021-01-01 00:55:05,79,189,4.22,912,17.91,0.0,0.54,1.59,2.75,,0.0,14.62,N,N, ,N,N
HV0003,B02617,B02617,2021-01-01 00:54:28,2021-01-01 00:58:17,2021-01-01 00:58:49,2021-01-01 01:14:52,97,85,3.79,963,18.17,0.0,0.55,1.61,0.0,,0.0,14.57,N,N, ,N,N
HV0005,B02510,,2021-01-01 00:31:01,,2021-01-01 00:32:52,2021-01-01 00:42:37,68,114,1.676,585,8.76,0.0,0.26,0.78,2.75,,0.0,6.76,N,N,N,N,N
HV0005,B02510,,2021-01-01 00:50:35,,2021-01-01 00:53:41,2021-01-01 01:17:35,79,14,9.923,1434,29.09,2.4,0.95,2.8,2.75,,0.0,23.02,N,N,N,N,N
HV0003,B02889,B02889,2021-01-01 00:23:32,2021-01-01 00:26:40,2021-01-01 00:27:54,2021-01-01 00:38:01,212,242,3.26,607,10.13,0.0,0.3,0.9,0.0,,0.0,9.12,N,N, ,N,N
HV0003,B02889,B02889,2021-01-01 00:34:33,2021-01-01 00:41:16,2021-01-01 00:41:35,2021-01-01 00:50:35,242,208,2.24,540,12.58,0.0,0.38,1.12,0.0,,0.0,7.44,N,N, ,N,N
HV0003,B02889,B02889,2021-01-01 00:48:33,2021-01-01 00:57:32,2021-01-01 00:58:35,2021-01-01 01:05:10,185,185,1.72,395,10.69,0.0,0.32,0.95,0.0,,0.0,7.1,N,N, ,N,N
HV0003,B02884,B02884,2021-01-01 00:14:43,2021-01-01 00:17:05,2021-01-01 00:19:07,2021-01-01 00:57:23,72,265,15.09,2297,50.31,21.2,2.15,0.0,0.0,,0.0,41.13,N,N, ,N,N
HV0003,B02764,B02764,2021-01-01 00:18:09,2021-01-01 00:22:14,2021-01-01 00:23:05,2021-01-01 00:27:44,228,228,0.44,279,7.91,0.0,0.24,0.7,0.0,,0.0,6.39,N,N, ,N,N
HV0003,B02764,B02764,2021-01-01 00:27:17,2021-01-01 00:29:46,2021-01-01 00:31:46,2021-01-01 01:08:17,227,198,14.4,2191,38.08,0.0,1.14,3.38,0.0,,0.0,35.23,N,N, ,N,N
HV0003,B02882,B02882,2021-01-01 00:06:14,2021-01-01 00:08:10,2021-01-01 00:10:10,2021-01-01 00:20:31,119,241,4.79,621,14.26,0.0,0.43,1.27,0.0,,0.0,11.3,N,N, ,N,N
HV0003,B02882,B02882,2021-01-01 00:19:44,2021-01-01 00:23:54,2021-01-01 00:25:54,2021-01-01 00:40:25,241,244,7.46,871,25.85,0.0,0.86,2.54,0.0,,0.0,16.34,N,N, ,N,N
HV0003,B02882,B02882,2021-01-01 00:37:07,2021-01-01 00:43:18,2021-01-01 00:43:38,2021-01-01 01:00:14,244,254,7.88,996,26.92,0.0,0.81,2.39,0.0,,0.0,21.14,N,N, ,N,N
HV0003,B02836,B02836,2021-01-01 00:10:39,2021-01-01 00:12:45,2021-01-01 00:14:46,2021-01-01 00:23:34,77,39,1.59,529,8.0,0.0,0.24,0.71,0.0,,0.0,8.1,N,N, ,N,N
HV0003,B02836,B02836,2021-01-01 00:24:53,2021-01-01 00:28:05,2021-01-01 00:28:27,2021-01-01 00:37:19,39,39,1.8,532,8.71,0.0,0.26,0.77,0.0,,0.0,8.36,N,N, ,N,N
HV0003,B02836,B02836,2021-01-01 00:36:36,2021-01-01 00:39:37,2021-01-01 00:40:57,2021-01-01 00:45:28,39,39,1.07,271,7.91,0.0,0.24,0.7,0.0,,0.0,7.31,N,N, ,N,N
HV0003,B02836,B02836,2021-01-01 00:48:11,2021-01-01 00:50:17,2021-01-01 00:52:15,2021-01-01 01:10:09,39,10,8.91,1074,26.5,0.0,0.8,2.35,0.0,,0.0,20.73,N,N, ,N,N
HV0003,B02869,B02869,2021-01-01 00:12:57,2021-01-01 00:16:37,2021-01-01 00:17:16,2021-01-01 00:26:45,248,169,2.71,569,9.99,0.0,0.3,0.89,0.0,,0.0,11.14,N,N, ,N,N
HV0003,B02869,B02869,2021-01-01 00:27:02,2021-01-01 00:34:13,2021-01-01 00:35:56,2021-01-01 00:46:03,20,241,2.02,607,10.63,0.0,0.32,0.94,0.0,,0.0,10.7,N,N, ,N,N
HV0003,B02869,B02869,2021-01-01 00:41:52,2021-01-01 00:51:14,2021-01-01 00:52:46,2021-01-01 01:05:13,136,32,2.93,747,16.09,0.0,0.48,1.43,0.0,,0.0,12.87,N,N, ,N,N
HV0003,B02764,B02764,2021-01-01 00:21:25,2021-01-01 00:24:19,2021-01-01 00:26:19,2021-01-01 00:38:18,145,83,4.25,719,12.86,0.0,0.39,1.14,0.0,,0.0,12.12,N,N, ,N,N
HV0003,B02764,B02764,2021-01-01 00:40:09,2021-01-01 00:42:15,2021-01-01 00:42:35,2021-01-01 00:51:30,260,196,2.43,535,12.93,0.0,0.39,1.15,0.0,,0.0,8.57,N,N, ,N,N
HV0003,B02764,B02764,2021-01-01 00:42:58,2021-01-01 00:44:52,2021-01-01 00:45:58,2021-01-01 00:56:05,161,145,2.91,607,13.68,0.0,0.41,1.21,2.75,,0.0,10.93,N,N, ,N,N
HV0005,B02510,,2021-01-01 00:03:30,,2021-01-01 00:06:31,2021-01-01 00:25:01,238,42,5.694,1110,15.75,0.0,0.47,1.4,2.75,,0.0,15.62,N,N,N,N,N
HV0005,B02510,,2021-01-01 00:31:32,,2021-01-01 00:38:43,2021-01-01 00:54:55,74,60,4.605,972,20.57,0.0,0.62,1.83,0.0,,0.0,15.67,N,N,N,N,N
HV0003,B02395,B02395,2021-01-01 00:17:02,2021-01-01 00:20:43,2021-01-01 00:22:18,2021-01-01 00:32:06,39,72,2.46,588,9.9,0.0,0.0,0.0,0.0,,0.0,8.23,N,N, ,N,N
HV0003,B02395,B02395,2021-01-01 00:36:58,2021-01-01 00:40:34,2021-01-01 00:41:28,2021-01-01 00:51:58,72,39,2.0,630,8.37,0.0,0.0,0.0,0.0,,0.0,8.07,N,N, ,N,N
HV0003,B02395,B02395,2021-01-01 00:51:37,2021-01-01 00:55:50,2021-01-01 00:56:18,2021-01-01 01:26:23,39,25,7.07,1805,33.31,0.0,0.0,0.0,0.0,,0.0,23.5,N,N, ,N,N
HV0003,B02682,B02682,2021-01-01 00:10:09,2021-01-01 00:11:00,2021-01-01 00:13:00,2021-01-01 00:18:44,75,74,0.83,344,8.15,0.0,0.31,0.73,0.0,,0.94,8.88,N,N, ,N,N
HV0003,B02682,B02682,2021-01-01 00:22:59,2021-01-01 00:23:52,2021-01-01 00:24:35,2021-01-01 00:30:33,168,167,1.19,358,7.91,0.0,0.24,0.7,0.0,,0.0,8.61,N,N, ,N,N
HV0003,B02682,B02682,2021-01-01 00:43:09,2021-01-01 00:43:40,2021-01-01 00:45:40,2021-01-01 00:59:58,47,235,2.28,858,12.89,0.0,0.39,1.14,0.0,,0.0,12.91,N,N, ,N,N
HV0005,B02510,,2021-01-01 00:29:59,,2021-01-01 00:35:35,2021-01-01 00:51:58,4,48,4.998,983,17.67,0.0,0.53,1.57,2.75,,0.0,13.78,N,N,N,N,N
HV0005,B02510,,2021-01-01 00:51:30,,2021-01-01 00:57:20,2021-01-01 01:07:12,142,263,2.165,592,8.48,0.0,0.25,0.75,2.75,,2.0,7.36,N,N,N,N,N
HV0003,B02887,B02887,2021-01-01 00:28:31,2021-01-01 00:30:00,2021-01-01 00:31:36,2021-01-01 01:02:09,141,177,9.6,1833,35.48,6.12,1.25,3.69,2.75,,0.0,26.64,N,N, ,N,N
HV0003,B02882,B02882,2021-01-01 00:49:06,2021-01-01 00:54:19,2021-01-01 00:55:03,2021-01-01 01:22:56,213,69,6.09,1673,30.67,0.0,0.92,2.72,0.0,,0.0,29.64,N,N, ,N,N
HV0003,B02395,B02395,2021-01-01 00:06:40,2021-01-01 00:07:37,2021-01-01 00:08:33,2021-01-01 00:20:03,62,72,2.57,690,12.44,0.0,0.0,0.0,0.0,,0.0,11.84,N,N, ,N,N
HV0003,B02395,B02395,2021-01-01 00:33:30,2021-01-01 00:36:25,2021-01-01 00:36:50,2021-01-01 00:48:28,72,91,2.25,698,10.59,0.0,0.0,0.0,0.0,,0.0,11.54,N,N, ,N,N
HV0003,B02395,B02395,2021-01-01 00:44:54,2021-01-01 00:49:09,2021-01-01 00:49:31,2021-01-01 01:08:18,91,26,4.65,1127,19.75,0.0,0.0,0.0,0.0,,0.0,17.78,N,N, ,N,N
HV0005,B02510,,2021-01-01 00:36:10,,2021-01-01 00:45:10,2021-01-01 00:59:33,243,174,4.148,863,17.02,1.08,0.54,1.61,0.0,,4.05,11.83,N,N,N,N,N
HV0004,B02800,,2021-01-01 00:14:02,,2021-01-01 00:18:57,2021-01-01 00:36:36,7,127,8.91,1058,38.24,0.0,0.0,2.71,0.0,,0.0,19.27,N,N,N,N,N
HV0005,B02510,,2021-01-01 00:18:20,,2021-01-01 00:20:27,2021-01-01 00:37:35,75,244,5.118,1028,21.45,0.0,0.64,1.9,0.0,,0.0,14.29,N,N,N,N,N
HV0005,B02510,,2021-01-01 00:26:04,,2021-01-01 00:41:16,2021-01-01 00:53:43,244,116,1.808,747,12.17,0.33,0.38,1.11,0.0,,0.0,8.26,N,N,N,N,N
HV0005,B02510,,2021-01-01 00:47:07,,2021-01-01 00:55:52,2021-01-01 01:01:48,116,166,1.12,356,10.71,0.0,0.32,0.95,0.0,,0.0,5.47,N,N,N,N,N
HV0003,B02875,B02875,2021-01-01 00:16:31,2021-01-01 00:17:57,2021-01-01 00:19:58,2021-01-01 00:35:03,137,80,6.09,905,22.61,6.12,0.86,2.55,2.75,,0.0,15.53,N,N, ,N,N
HV0003,B02875,B02875,2021-01-01 00:44:15,2021-01-01 00:45:50,2021-01-01 00:47:52,2021-01-01 01:03:21,80,90,4.87,929,20.38,0.0,0.61,1.81,2.75,,0.0,14.39,N,N, ,N,N
HV0003,B02764,B02764,2021-01-01 00:33:20,2021-01-01 00:35:48,2021-01-01 00:37:03,2021-01-01 01:03:18,263,62,10.71,1575,40.13,0.0,1.2,3.56,2.75,,0.0,29.88,N,N, ,N,N
HV0003,B02879,B02879,2021-01-01 00:14:32,2021-01-01 00:16:21,2021-01-01 00:17:14,2021-01-01 00:24:43,208,185,2.36,449,10.32,0.0,0.49,0.92,0.0,,2.82,8.59,N,N, ,N,N
HV0003,B02879,B02879,2021-01-01 00:24:42,2021-01-01 00:29:05,2021-01-01 00:29:51,2021-01-01 00:40:35,32,200,4.66,644,16.32,0.0,0.49,1.45,0.0,,0.0,12.76,N,N, ,N,N
HV0003,B02879,B02879,2021-01-01 00:37:09,2021-01-01 00:41:45,2021-01-01 00:41:55,2021-01-01 00:45:21,200,241,1.21,206,7.12,0.0,0.21,0.63,0.0,,0.0,8.63,N,N, ,N,N
HV0003,B02879,B02879,2021-01-01 00:42:17,2021-01-01 00:46:41,2021-01-01 00:48:41,2021-01-01 00:57:40,241,174,1.63,539,9.0,0.0,0.27,0.8,0.0,,0.0,8.54,N,N, ,N,N
HV0003,B02879,B02879,2021-01-01 00:51:43,2021-01-01 00:59:05,2021-01-01 00:59:12,2021-01-01 01:11:50,174,208,6.76,758,21.33,0.0,0.64,1.89,0.0,,0.0,17.54,N,N, ,N,N
HV0003,B02866,B02866,2021-01-01 00:31:54,2021-01-01 00:32:23,2021-01-01 00:33:06,2021-01-01 00:42:55,181,61,2.43,589,11.79,0.0,0.35,1.05,0.0,,0.0,9.0,N,N, ,N,N
HV0003,B02866,B02866,2021-01-01 00:49:20,2021-01-01 00:52:33,2021-01-01 00:52:54,2021-01-01 01:00:11,61,225,2.02,437,9.21,0.0,0.28,0.82,0.0,,0.0,7.28,N,N, ,N,N
HV0003,B02875,B02875,2021-01-01 00:34:43,2021-01-01 00:42:53,2021-01-01 00:43:36,2021-01-01 01:06:54,48,146,4.99,1398,19.9,0.0,0.6,1.77,2.75,,0.0,21.12,N,N, ,N,N
HV0005,B02510,,2021-01-01 00:12:36,,2021-01-01 00:15:56,2021-01-01 00:26:30,45,232,1.956,634,8.26,0.0,0.25,0.73,2.75,,0.0,7.48,N,N,N,N,N
HV0003,B02617,B02617,2021-01-01 00:28:10,2021-01-01 00:30:39,2021-01-01 00:31:57,2021-01-01 00:57:11,232,188,6.43,1514,25.59,0.0,0.95,2.81,2.75,,0.0,20.4,N,N, ,N,N
HV0005,B02510,,2020-12-31 23:46:29,,2021-01-01 00:01:32,2021-01-01 00:17:37,214,118,5.297,965,18.09,0.0,0.54,1.61,0.0,,0.0,13.96,N,N,N,N,N
HV0005,B02510,,2021-01-01 00:35:00,,2021-01-01 00:43:57,2021-01-01 00:50:02,14,228,0.976,365,7.51,0.0,0.23,0.67,0.0,,0.0,5.47,N,N,N,N,N
HV0005,B02510,,2021-01-01 00:41:27,,2021-01-01 00:53:29,2021-01-01 00:58:38,228,227,0.782,309,6.74,0.0,0.2,0.6,0.0,,0.0,5.47,N,N,N,N,N
HV0005,B02510,,2021-01-01 00:41:26,,2021-01-01 00:50:42,2021-01-01 01:05:17,157,121,6.577,875,19.27,0.0,0.58,1.71,0.0,,0.0,14.62,N,N,N,N,N
HV0005,B02510,,2021-01-01 00:26:48,,2021-01-01 00:28:28,2021-01-01 00:40:12,79,229,2.183,704,10.08,0.0,0.3,0.89,2.75,,0.0,9.53,N,N,N,N,N
HV0005,B02510,,2021-01-01 00:41:18,,2021-01-01 00:46:05,2021-01-01 01:05:17,229,17,8.297,1152,27.28,2.35,0.79,2.34,2.75,,0.0,18.85,N,N,N,N,N
HV0003,B02879,B02879,2021-01-01 00:14:15,2021-01-01 00:16:47,2021-01-01 00:18:05,2021-01-01 00:28:51,69,41,2.32,646,12.82,0.0,0.38,1.14,0.0,,0.0,9.01,N,N, ,N,N
HV0003,B02879,B02879,2021-01-01 00:30:25,2021-01-01 00:31:07,2021-01-01 00:32:39,2021-01-01 00:48:41,41,129,6.36,962,19.64,6.12,0.77,2.29,0.0,,0.0,16.1,N,N, ,N,N
HV0003,B02879,B02879,2021-01-01 00:47:41,2021-01-01 00:52:55,2021-01-01 00:53:11,2021-01-01 00:55:32,129,129,0.57,141,7.91,0.0,0.24,0.7,0.0,,0.0,6.44,N,N, ,N,N
HV0003,B02889,B02889,2021-01-01 00:42:58,2021-01-01 00:45:37,2021-01-01 00:46:16,2021-01-01 00:53:55,231,249,1.68,459,6.84,0.0,0.21,0.63,2.75,,0.0,8.19,N,N, ,N,N
HV0003,B02889,B02889,2021-01-01 00:54:47,2021-01-01 00:56:49,2021-01-01 00:58:49,2021-01-01 01:24:14,113,188,6.8,1525,31.85,0.0,0.96,2.83,2.75,,0.0,22.76,N,N, ,N,N
HV0003,B02872,B02872,2021-01-01 00:09:39,2021-01-01 00:12:24,2021-01-01 00:14:13,2021-01-01 00:47:07,76,195,22.99,1974,34.19,0.0,1.03,3.03,0.0,,0.0,42.9,N,N, ,N,N
HV0003,B02872,B02872,2021-01-01 00:47:55,2021-01-01 00:52:28,2021-01-01 00:53:44,2021-01-01 01:09:49,195,4,6.4,965,16.49,0.0,0.49,1.46,2.75,,0.0,16.16,N,N, ,N,N
HV0005,B02510,,2021-01-01 00:46:57,,2021-01-01 00:50:48,2021-01-01 01:02:21,48,137,2.563,693,11.39,0.0,0.34,1.01,2.75,,0.0,8.65,N,N,N,N,N
HV0003,B02764,B02764,2021-01-01 00:08:32,2021-01-01 00:12:23,2021-01-01 00:12:23,2021-01-01 00:28:36,238,158,4.62,973,21.23,0.0,0.8,1.89,2.75,,2.5,15.57,N,N, ,N,N
HV0003,B02764,B02764,2021-01-01 00:41:42,2021-01-01 00:45:19,2021-01-01 00:46:42,2021-01-01 01:04:15,25,26,6.03,1053,24.29,0.0,0.73,2.16,0.0,,0.0,20.3,N,N, ,N,N
HV0003,B02877,B02877,2021-01-01 00:32:14,2021-01-01 00:33:33,2021-01-01 00:33:52,2021-01-01 00:50:42,49,37,2.92,1010,16.06,0.0,0.48,1.43,0.0,,0.0,11.67,N,N, ,N,N
HV0003,B02882,B02882,2021-01-01 00:45:59,2021-01-01 00:51:43,2021-01-01 00:53:51,2021-01-01 01:10:58,254,182,5.84,1027,22.81,0.0,0.68,2.02,0.0,,0.0,16.28,N,N, ,N,N
HV0003,B02876,B02876,2021-01-01 00:44:32,2021-01-01 00:45:21,2021-01-01 00:47:21,2021-01-01 00:58:33,234,4,1.71,672,10.33,0.0,0.31,0.92,2.75,,0.0,9.82,N,N, ,N,N
HV0003,B02887,B02887,2021-01-01 00:13:27,2021-01-01 00:16:26,2021-01-01 00:17:24,2021-01-01 00:33:13,246,87,4.33,949,14.74,0.0,0.46,1.35,2.75,,0.0,14.09,N,N, ,N,N
HV0003,B02887,B02887,2021-01-01 00:32:57,2021-01-01 00:34:34,2021-01-01 00:36:21,2021-01-01 00:55:10,87,181,6.9,1129,18.17,0.0,0.55,1.61,2.75,,0.0,18.43,N,N, ,N,N
HV0003,B02887,B02887,2021-01-01 00:54:46,2021-01-01 00:57:26,2021-01-01 00:58:53,2021-01-01 01:09:54,181,188,2.47,661,11.44,0.0,0.53,1.02,0.0,,2.82,9.62,N,N, ,N,N
HV0003,B02765,B02765,2020-12-31 23:56:25,2020-12-31 23:58:26,2021-01-01 00:00:26,2021-01-01 00:15:21,95,134,4.56,895,15.95,0.0,0.48,1.42,0.0,,0.0,14.03,N,N, ,N,N
HV0003,B02765,B02765,2021-01-01 00:21:16,2021-01-01 00:22:49,2021-01-01 00:24:11,2021-01-01 00:48:06,197,36,9.61,1435,26.97,0.0,0.81,2.39,0.0,,0.0,24.12,N,N, ,N,N
HV0003,B02765,B02765,2021-01-01 00:43:58,2021-01-01 00:51:35,2021-01-01 00:51:44,2021-01-01 01:11:31,37,232,4.87,1187,20.68,0.0,0.62,1.84,2.75,,0.0,16.81,N,N, ,N,N
HV0003,B02765,B02765,2021-01-01 00:04:36,2021-01-01 00:08:13,2021-01-01 00:09:14,2021-01-01 00:17:50,213,212,3.93,516,8.7,0.0,0.26,0.77,0.0,,0.0,9.69,N,N, ,N,N
HV0003,B02765,B02765,2021-01-01 00:21:21,2021-01-01 00:25:13,2021-01-01 00:25:25,2021-01-01 00:43:23,213,127,6.25,1078,17.8,0.0,0.53,1.58,0.0,,0.0,16.94,N,N, ,N,N
HV0003,B02765,B02765,2021-01-01 00:38:23,2021-01-01 00:46:49,2021-01-01 00:48:01,2021-01-01 01:00:54,127,47,4.44,773,17.37,0.0,0.52,1.54,0.0,,0.0,12.4,N,N, ,N,N
HV0003,B02877,B02877,2021-01-01 00:23:19,2021-01-01 00:28:38,2021-01-01 00:29:05,2021-01-01 00:45:21,141,7,4.76,976,16.66,0.0,0.78,1.54,2.75,,4.06,15.18,N,N, ,N,N
HV0003,B02877,B02877,2021-01-01 00:45:12,2021-01-01 00:48:18,2021-01-01 00:48:56,2021-01-01 01:07:17,260,235,10.01,1101,24.04,6.12,0.9,2.68,0.0,,0.0,22.01,N,N, ,N,N
HV0003,B02764,B02764,2021-01-01 00:13:53,2021-01-01 00:14:10,2021-01-01 00:15:07,2021-01-01 00:26:51,230,263,2.66,704,11.54,0.0,0.35,1.02,2.75,,0.0,9.77,N,N, ,N,N
HV0003,B02764,B02764,2021-01-01 00:26:57,2021-01-01 00:30:46,2021-01-01 00:31:13,2021-01-01 00:36:49,140,141,0.89,336,7.91,0.0,0.24,0.7,2.75,,0.0,6.34,N,N, ,N,N
HV0003,B02764,B02764,2021-01-01 00:36:44,2021-01-01 00:38:06,2021-01-01 00:38:36,2021-01-01 00:58:08,141,65,7.92,1172,24.16,0.0,0.72,2.14,2.75,,0.0,19.5,N,N, ,N,N
